calle;calleClean;name;surname;fiabilidad;gender;category;typeofroad;wikipedia;done
Calle El Sombrero de Copa;El Sombrero Copa;El;Sombrero;0;Unknown;-;-;;TRUE
Calle El Jeque Blanco;El Jeque Blanco;El;Jeque;0;Unknown;-;-;;TRUE
Calle Cuentos de Tokio;Cuentos Tokio;Cuentos;Tokio;0;Unknown;-;-;;TRUE
Calle de la Diligencia;Diligencia;Diligencia;;0;Unknown;-;-;;TRUE
Calle de Cantando Bajo la Lluvia;Cantando Bajo la Lluvia;Cantando;Bajo;2;Unknown;-;-;;TRUE
Calle de la Noche;Noche;Noche;;0;Unknown;-;-;;TRUE
Plaza de Cinema Paradiso;Cinema Paradiso;Cinema;Paradiso;0;Unknown;-;-;;TRUE
Calle La Linterna Roja;La Linterna Roja;La;Linterna;0;Unknown;-;-;;TRUE
Calle El Gatopardo;El Gatopardo;El;Gatopardo;0;Unknown;-;-;;TRUE
Calle El Jardín de Alá;El Jardín Alá;El;Jardín;2;Unknown;-;-;;TRUE
Calle de Un Americano en París;Un Americano París;Un;Americano;2;Unknown;-;-;;TRUE
Calle de Los Siete Samurais;Los Siete Samurais;Los;Siete;0;Unknown;-;-;;TRUE
Jardines de la Estrella Polar;es Estrella Polar;es;Estrella;2;Unknown;-;-;;TRUE
Calle Antares;Antares;Antares;;0;Unknown;-;-;;TRUE
Calle de la Osa Mayor;Osa Mayor;Osa;Mayor;0;Unknown;-;-;;TRUE
Calle Plutón;Plutón;Plutón;;0;Unknown;-;-;;TRUE
Calle de Marte;Marte;Marte;;0;Unknown;-;-;;TRUE
Calle Piscis;Piscis;Piscis;;0;Unknown;-;-;;TRUE
Calle Júpiter;Júpiter;Júpiter;;0;Unknown;-;-;;TRUE
Calle Urano;Urano;Urano;;0;Unknown;-;-;;TRUE
Calle de la Osa Menor;Osa Menor;Osa;Menor;0;Unknown;-;-;;TRUE
Calle de Rigel;Rigel;Rigel;;-2;Unknown;-;-;;TRUE
Plaza de la Inmaculada;Inmaculada;Inmaculada;;2;Unknown;-;-;;TRUE
Calle del Obispo Peralta;Obispo Peralta;Obispo;Peralta;0;Unknown;-;-;;TRUE
Calle Andrómeda;Andrómeda;Andrómeda;;0;Unknown;-;-;;TRUE
Calle de Régulo;Régulo;Régulo;;-2;Unknown;-;-;;TRUE
Calle de Capricornio;Capricornio;Capricornio;;0;Unknown;-;-;;TRUE
Calle de Andrómeda;Andrómeda;Andrómeda;;0;Unknown;-;-;;TRUE
Calle de la Cruz del Sur;Cruz Sur;Cruz;Sur;2;Unknown;-;-;;TRUE
Andador Leo;Andador Leo;Andador;Leo;-2;Unknown;-;-;;TRUE
Calle Hydra;Hydra;Hydra;;0;Unknown;-;-;;TRUE
Calle de la Vía Láctea;Vía Láctea;Vía;Láctea;0;Unknown;-;-;;TRUE
Andador Libra;Andador Libra;Andador;Libra;0;Unknown;-;-;;TRUE
Calle de la Estrella de la Mañana;Estrella la Mañana;Estrella;la;2;Unknown;-;-;;TRUE
Andador Casiopea;Andador Casiopea;Andador;Casiopea;0;Unknown;-;-;;TRUE
Andador Galatea;Andador Galatea;Andador;Galatea;2;Female;-;-;https://es.wikipedia.org/wiki/Galatea;TRUE
Calle Argos;Argos;Argos;;0;Unknown;-;-;;TRUE
Andador Perseidas;Andador Perseidas;Andador;Perseidas;0;Unknown;-;-;;TRUE
Andador Antlia;Andador Antlia;Andador;Antlia;0;Unknown;-;-;;TRUE
Calle de Proción;Proción;Proción;;0;Unknown;-;-;;TRUE
Calle de Estrómboli;Estrómboli;Estrómboli;;0;Unknown;-;-;;TRUE
Calle de Sagitario;Sagitario;Sagitario;;0;Unknown;-;-;;TRUE
Calle Campillo de Llerena;Campillo Llerena;Campillo;Llerena;0;Unknown;-;-;;TRUE
Calle de Marcelino Álvarez;Marcelino Álvarez;Marcelino;Álvarez;-2;Male;-;-;;TRUE
Calle de Tomás de Lezaún;Tomás de Lezaún;Tomás;de;-2;Male;-;-;;TRUE
Calle de Antonio Arteta;Antonio Arteta;Antonio;Arteta;-2;Male;-;-;;TRUE
Calle de Tomás Lezaún;Tomás Lezaún;Tomás;Lezaún;-2;Male;-;-;;TRUE
Calle de Lorenzo Normante;Lorenzo Normante;Lorenzo;Normante;-2;Male;-;-;;TRUE
Calle de Tomás Anzano;Tomás Anzano;Tomás;Anzano;-2;Male;-;-;;TRUE
Calle de Agustín Badín;Agustín Badín;Agustín;Badín;-2;Male;-;-;;TRUE
Calle de La Isla del Tesoro;La Isla Tesoro;La;Isla;2;Unknown;-;-;;TRUE
Calle La Lista de Schindler;La Lista Schindler;La;Lista;0;Unknown;-;-;;TRUE
Calle El Paciente Inglés;El Paciente Inglés;El;Paciente;0;Unknown;-;-;;TRUE
Calle Titanic;Titanic;Titanic;;0;Unknown;-;-;;TRUE
Calle El Submarino Amarillo;El Submarino Amarillo;El;Submarino;0;Unknown;-;-;;TRUE
Calle de Desayuno con Diamantes;Desayuno con Diamantes;Desayuno;con;0;Unknown;-;-;;TRUE
Calle de las Bellas Artes;Bellas Artes;Bellas;Artes;0;Unknown;-;-;;TRUE
Calle de Melchor Gaspar de Jovellanos;Melchor Gaspar de Jovellanos;Melchor;Gaspar;-2;Male;-;-;;TRUE
Calle El Ladrón de Bagdad;El Ladrón Bagdad;El;Ladrón;-2;Male;-;-;;TRUE
Calle Los Puentes de Madison;Los Puentes Madison;Los;Puentes;2;Unknown;-;-;;TRUE
Calle El Resplandor;El Resplandor;El;Resplandor;0;Unknown;-;-;;TRUE
Glorieta de Santiago Lorén;Glorieta de Santiago Lorén;Glorieta;de;-2;Male;-;-;;TRUE
Calle de Manhattan;Manhattan;Manhattan;;0;Unknown;-;-;;TRUE
Avenida del Séptimo Arte;Séptimo Arte;Séptimo;Arte;0;Unknown;-;-;;TRUE
Calle de Espartaco;Espartaco;Espartaco;;-2;Male;-;-;;TRUE
Avenida de Casablanca;Casablanca;Casablanca;;0;Unknown;-;-;;TRUE
Calle El Limpiabotas;El Limpiabotas;El;Limpiabotas;0;Unknown;-;-;;TRUE
Calle Al Este Del Edén;Al Este Del Edén;Al;Este;2;Unknown;-;-;;TRUE
Calle Con Faldas y a lo Loco;Con Faldas y a lo Loco;Con;Faldas;0;Unknown;-;-;;TRUE
Calle Una Noche en la Ópera;Una Noche la Ópera;Una;Noche;2;Unknown;-;-;;TRUE
Plaza de Ben Hur;BHur;BHur;;0;Unknown;-;-;;TRUE
Plaza Mary Poppins;Mary Poppins;Mary;Poppins;2;Female;-;-;https://es.wikipedia.org/wiki/Mary_Poppins_(personaje);TRUE
Calle Veracruz;Veracruz;Veracruz;;2;Unknown;-;-;;TRUE
Calle Rio Bravo;Rio Bravo;Rio;Bravo;-2;Male;-;-;;TRUE
Calle Una Noche en la Opera;Una Noche la Opera;Una;Noche;2;Unknown;-;-;;TRUE
Glorieta del Sur;Glorieta del Sur;Glorieta;del;0;Unknown;-;-;;TRUE
Calle de Ciudadano Kane;Ciudadano Kane;Ciudadano;Kane;-2;Unknown;-;-;;TRUE
Calle de Los Pájaros;Los Pájaros;Los;Pájaros;0;Unknown;-;-;;TRUE
Calle de La Ventana Indiscreta;La Ventana Indiscreta;La;Ventana;0;Unknown;-;-;;TRUE
Calle de El Ángel Azul;El Ángel Azul;El;Ángel;-2;Unknown;-;-;;TRUE
Plaza de La señora Miniver;La señora Miniver;La;señora;0;Female;-;-;https://es.wikipedia.org/wiki/La_se%C3%B1ora_Miniver;TRUE
Calle de El Gabinete del Doctor Caligari;El Gabinete Doctor Caligari;El;Gabinete;0;Unknown;-;-;;TRUE
Autovía Mudéjar;vía Mudéjar;vía;Mudéjar;0;Unknown;-;-;;TRUE
Calle de El Acorazado Potemkin;El Acorazado Potemkin;El;Acorazado;0;Unknown;-;-;;TRUE
Calle La Gran Ilusión;La Gran Ilusión;La;Gran;0;Unknown;-;-;;TRUE
Calle de La Sirena del Mississippi;La Sirena Mississippi;La;Sirena;2;Unknown;-;-;;TRUE
Calle de El Séptimo Sello;El Séptimo Sello;El;Séptimo;0;Unknown;-;-;;TRUE
Calle de El Doctor Mabuse;El Doctor Mabuse;El;Doctor;0;Unknown;-;-;;TRUE
Calle de Un Perro Andaluz;Un Perro Andaluz;Un;Perro;0;Unknown;-;-;;TRUE
Calle Viridiana;Viridiana;Viridiana;;2;Unknown;-;-;;TRUE
Calle de la Caza;Caza;Caza;;0;Unknown;-;-;;TRUE
Paseo de los Olvidados;Olvidados;Olvidados;;0;Unknown;-;-;;TRUE
Glorieta de la Sabina;Glorieta de la Sabina;Glorieta;de;2;Unknown;-;-;;TRUE
Calle de La Prima Angélica;La Prima Angélica;La;Prima;2;Unknown;-;-;;TRUE
Plaza de la Edad de Oro;Edad Oro;Edad;Oro;0;Unknown;-;-;;TRUE
Calle de Furtivos;Furtivos;Furtivos;;0;Unknown;-;-;;TRUE
Calle de Mi Tío;Mi Tío;Mi;Tío;0;Unknown;-;-;;TRUE
Calle de El Tambor de Hojalata;El Tambor de Hojalata;El;Tambor;0;Unknown;-;-;;TRUE
Calle de Fresas Salvajes;Fresas Salvajes;Fresas;Salvajes;0;Unknown;-;-;;TRUE
Pol Agrinasa;Pol Agrinasa;Pol;Agrinasa;-2;Male;-;-;;TRUE
Calle Monasterio;Monasterio;Monasterio;;0;Unknown;-;-;;TRUE
Calle Jaca;Jaca;Jaca;;0;Unknown;-;-;;TRUE
Avenida de la Muralla de Santa Fe;Muralla Santa Fe;Muralla;Santa;2;Unknown;-;-;;TRUE
Calle Loarre;Loarre;Loarre;;0;Unknown;-;-;;TRUE
Avenida del Rosario;Rosario;Rosario;;2;Unknown;-;-;;TRUE
Camino Ralenco;Ralenco;Ralenco;;0;Unknown;-;-;;TRUE
Bco Lupo;Bco Lupo;Bco;Lupo;0;Unknown;-;-;;TRUE
Paseo Mauricio Aznar Müller;Mauricio Aznar Müller;Mauricio;Aznar;-2;Male;-;-;;TRUE
Andador Publio Cordón;Andador Publio Cordón;Andador;Publio;-2;Unknown;-;-;;TRUE
Urbanización Parque del Canal;Urbanización  Canal;Urbanización;;0;Unknown;-;-;;TRUE
Calle del Ducado de Neopatria;Ducado Neopatria;Ducado;Neopatria;0;Unknown;-;-;;TRUE
Andador de Alí el Darocano;Andador de Alí el Darocano;Andador;de;-2;Male;-;-;;TRUE
Avenida Ramón Sáinz de Varanda;Ramón Sáinz Varanda;Ramón;Sáinz;-2;Male;-;-;;TRUE
Calle Isla de Ponza;Isla Ponza;Isla;Ponza;2;Unknown;-;-;;TRUE
Calle de Fanlo;Fanlo;Fanlo;;0;Unknown;-;-;;TRUE
Calle de la Cofradía del Señor atado a la columna;Cofradía Señor atado a la columna;Cofradía;Señor;0;Unknown;-;-;;TRUE
Calle Veremundo Méndez Coarasa;Veremundo Méndez Coarasa;Veremundo;Méndez;-2;Male;-;-;;TRUE
Calle de Gastón de Bearne;Gastón de Bearne;Gastón;de;-2;Male;-;-;;TRUE
Calle del Viñedo Viejo;Viñedo Viejo;Viñedo;Viejo;0;Unknown;-;-;;TRUE
Glorieta de Manuel Albar;Glorieta de Manuel Albar;Glorieta;de;-2;Male;-;-;;TRUE
Glorieta Manuel Albar;Glorieta Manuel Albar;Glorieta;Manuel;-2;Male;-;-;;TRUE
Calle de la Isla de Gozzo;Isla Gozzo;Isla;Gozzo;2;Unknown;-;-;;TRUE
Calle de Belle Epoque;Belle Epoque;Belle;Epoque;0;Unknown;-;-;;TRUE
Calle Volver a Empezar;Volver a Empezar;Volver;a;0;Unknown;-;-;;TRUE
Calle de la Isla de Yerba;Isla Yerba;Isla;Yerba;2;Unknown;-;-;;TRUE
Calle de Argualas;Argualas;Argualas;;0;Unknown;-;-;;TRUE
Calle de Encinacorba;Encinacorba;Encinacorba;;0;Unknown;-;-;;TRUE
Calle de El Greco;El Greco;El;Greco;0;Male;-;-;;TRUE
Calle de los Amantes de Teruel;Amantes Teruel;Amantes;Teruel;0;Unknown;-;-;;TRUE
Calle de la Sagrada Familia;Sagrada Familia;Sagrada;Familia;0;Unknown;-;-;;TRUE
Calle Argualas;Argualas;Argualas;;0;Unknown;-;-;;TRUE
Calle Tobazo;Tobazo;Tobazo;;0;Unknown;-;-;;TRUE
Calle de Brazato;Brazato;Brazato;;0;Unknown;-;-;;TRUE
Calle Sabocos;Sabocos;Sabocos;;0;Unknown;-;-;;TRUE
Andador Eduardo Fauquié;Andador Eduardo Fauquié;Andador;Eduardo;-2;Male;-;-;;TRUE
Calle Arquitecto Félix Navarro Pérez;Arquitecto Félix Navarro Pérez;Arquitecto;Félix;-2;Male;-;-;;TRUE
Andador de Juan I;Andador de Juan I;Andador;de;-2;Male;-;-;;TRUE
Andador de los Hudíes;Andador de los Hudíes;Andador;de;0;Unknown;-;-;;TRUE
Andador José Castán Tobeñas;Andador José Castán Tobeñas;Andador;José;-2;Male;-;-;;TRUE
Calle de las Misiones;Misiones;Misiones;;0;Unknown;-;-;;TRUE
Calle Tomás Gabasa Garralaga;Tomás Gabasa Garralaga;Tomás;Gabasa;-2;Male;-;-;;TRUE
Calle Tomás Pelayo;Tomás Pelayo;Tomás;Pelayo;-2;Male;-;-;;TRUE
Calle Ángela López Jiménez;Ángela López Jiménez;Ángela;López;2;Female;-;-;;TRUE
Calle de Miguel Asín y Palacios;Miguel Asín y Palacios;Miguel;Asín;-2;Male;-;-;;TRUE
Calle de Pedro IV el Ceremonioso;Pedro IV el Ceremonioso;Pedro;IV;-2;Male;-;-;;TRUE
Calle de Asín y Palacios;Asín y Palacios;Asín;y;0;Male;-;-;;TRUE
Calle de la Vía;Vía;Vía;;0;Unknown;-;-;;TRUE
Calle de Luis Bermejo;Luis Bermejo;Luis;Bermejo;-2;Male;-;-;;TRUE
Calle de Pedro III (El Grande);Pedro III (El Grande);Pedro;III;-2;Male;-;-;;TRUE
Calle de Juan II de Aragón;Juan II de Aragón;Juan;II;-2;Male;-;-;;TRUE
Calle de Eduardo Ibarra;Eduardo Ibarra;Eduardo;Ibarra;-2;Male;-;-;;TRUE
Rotonda Ciudad de Toulouse;Ciudad Toulouse;Ciudad;Toulouse;0;Unknown;-;-;;TRUE
Paseo de Isabel La Católica;Isabel La Católica;Isabel;La;2;Female;-;-;https://es.wikipedia.org/wiki/Isabel_I_de_Castilla;TRUE
Vía Ibérica;Ibérica;Ibérica;;0;Unknown;-;-;;TRUE
Calle Álvaro de Bazán;Álvaro Bazán;Álvaro;Bazán;-2;Male;-;-;;TRUE
Calle de Jerusalén;Jerusalén;Jerusalén;;2;Unknown;-;-;;TRUE
Calle de Martina Bescós García;Martina Bescós García;Martina;Bescós;2;Female;-;-;https://es.wikipedia.org/wiki/Martina_Besc%C3%B3s_Garc%C3%ADa;TRUE
Calle de Vázquez de Mella;Vázquez de Mella;Vázquez;de;0;Unknown;-;-;;TRUE
Calle Padre Arrupe;Padre Arrupe;Padre;Arrupe;0;Unknown;-;-;;TRUE
Plaza de la Ermita;Ermita;Ermita;;2;Unknown;-;-;;TRUE
Calle del Centro;Centro;Centro;;0;Unknown;-;-;;TRUE
Calle del Prado;Prado;Prado;;2;Unknown;-;-;;TRUE
Calle Embarcadero;Embarcadero;Embarcadero;;0;Unknown;-;-;;TRUE
Calle Gastón de Bearne;Gastón Bearne;Gastón;Bearne;-2;Male;-;-;;TRUE
Calle Rosas;Rosas;Rosas;;0;Unknown;-;-;;TRUE
Calle de la Escuela;Escuela;Escuela;;0;Unknown;-;-;;TRUE
Paseo Infantes de España;Infantes España;Infantes;España;0;Unknown;-;-;;TRUE
Paseo Reyes de Aragón;Reyes Aragón;Reyes;Aragón;2;Unknown;-;-;;TRUE
Calle de Balaitus;Balaitus;Balaitus;;0;Unknown;-;-;;TRUE
Calle Riglos;Riglos;Riglos;;0;Unknown;-;-;;TRUE
Calle Tendeñera;Tendeñera;Tendeñera;;0;Unknown;-;-;;TRUE
Plaza de Nuestra Señora de las Nieves;Nuestra Señora Nieves;Nuestra;Señora;2;Female;-;-;https://es.wikipedia.org/wiki/Virgen_de_las_Nieves;TRUE
Calle Vadiello;Vadiello;Vadiello;;0;Unknown;-;-;;TRUE
Calle de Foratata;Foratata;Foratata;;0;Unknown;-;-;;TRUE
Camino Almotilla;Almotilla;Almotilla;;0;Unknown;-;-;;TRUE
Camino de los Herederos;Herederos;Herederos;;0;Unknown;-;-;;TRUE
Calle de la Isla de Malta;Isla Malta;Isla;Malta;2;Unknown;-;-;;TRUE
Calle de Maestre Racional;Maestre Racional;Maestre;Racional;0;Unknown;-;-;;TRUE
Calle Ramón Menéndez Pidal;Ramón Menéndez Pidal;Ramón;Menéndez;-2;Male;-;-;;TRUE
Calle Santa María Rosa Molas;Santa María Rosa Molas;Santa;María;2;Female;-;-;https://es.wikipedia.org/wiki/Mar%C3%ADa_Rosa_Molas;TRUE
Urbanización Fuentes Claras;Urbanización Fuentes Claras;Urbanización;Fuentes;0;Unknown;-;-;;TRUE
Urbanización Los Viveros;Urbanización Los Viveros;Urbanización;Los;0;Unknown;-;-;;TRUE
Calle de La Quimera del Oro;La Quimera Oro;La;Quimera;0;Unknown;-;-;;TRUE
Calle de El Halcón Maltés;El Halcón Maltés;El;Halcón;0;Unknown;-;-;;TRUE
Calle de Gilda;Gilda;Gilda;;2;Unknown;-;-;;TRUE
Calle de Luces de la Ciudad;Luces Ciudad;Luces;Ciudad;0;Unknown;-;-;;TRUE
Plaza de El Cantor de Jazz;El Cantor de Jazz;El;Cantor;0;Unknown;-;-;;TRUE
Calle Atraco a las Tres;Atraco a las Tres;Atraco;a;0;Unknown;-;-;;TRUE
Calle de Todo Sobre Mi Madre;Todo Sobre Mi Madre;Todo;Sobre;0;Unknown;-;-;;TRUE
Plaza de la Bámbola;Bámbola;Bámbola;;0;Unknown;-;-;;TRUE
Calle de Calabuch;Calabuch;Calabuch;;0;Unknown;-;-;;TRUE
Calle de La Reina de África;La Reina de África;La;Reina;2;Unknown;-;-;;TRUE
Calle de El Tercer Hombre;El Tercer Hombre;El;Tercer;0;Unknown;-;-;;TRUE
Plaza de Nanuk el Esquimal;Nanuk el Esquimal;Nanuk;el;0;Unknown;-;-;;TRUE
Calle de Morena Clara;Morena Clara;Morena;Clara;2;Unknown;-;-;;TRUE
Calle El Maquinista de la General;El Maquinista General;El;Maquinista;0;Unknown;-;-;;TRUE
Calle de El Expreso de Shangai;El Expreso de Shangai;El;Expreso;0;Unknown;-;-;;TRUE
Calle de El Golem;El Golem;El;Golem;0;Unknown;-;-;;TRUE
Plaza de El Hombre Invisible;El Hombre Invisible;El;Hombre;0;Unknown;-;-;;TRUE
Calle de la Atalanta;Atalanta;Atalanta;;0;Unknown;-;-;;TRUE
Plaza Cleopatra;Cleopatra;Cleopatra;;2;Unknown;-;-;;TRUE
Camino de la Fuente de la Junquera;Fuente la Junquera;Fuente;la;2;Unknown;-;-;;TRUE
Plaza del Viaje a la Luna;Plaza je a la Luna;Plaza;je;2;Unknown;-;-;;TRUE
Rotonda de la Fuente de la Junquera;Fuente la Junquera;Fuente;la;2;Unknown;-;-;;TRUE
Camino del Alfaz;Alfaz;Alfaz;;0;Unknown;-;-;;TRUE
Camino de Cuarte;Cuarte;Cuarte;;0;Unknown;-;-;;TRUE
Camino Fuente de la Salud;Fuente Salud;Fuente;Salud;2;Unknown;-;-;;TRUE
Urbanización Las Abdulas;Urbanización Las Abdulas;Urbanización;Las;0;Unknown;-;-;;TRUE
Camino de Alfaz;Alfaz;Alfaz;;0;Unknown;-;-;;TRUE
Urbanización Pinar de Casablanca;Urbanización Pinar blanca;Urbanización;Pinar;2;Unknown;-;-;;TRUE
Paseo Infantes de España. Canal imperial Aragón;Infantes España. Canal imperial Aragón;Infantes;España.;0;Unknown;-;-;;TRUE
Urbanización El Realengo;Urbanización El engo;Urbanización;El;0;Unknown;-;-;;TRUE
Paseo Duque de Alba;Duque Alba;Duque;Alba;2;Male;-;-;;TRUE
Calle del Geranio;Geranio;Geranio;;0;Unknown;-;-;;TRUE
Plaza del Emperador Carlos V;Emperador Carlos V;Emperador;Carlos;-2;Male;-;-;;TRUE
Plaza de Miguel Merino;Miguel Merino;Miguel;Merino;-2;Male;-;-;;TRUE
Calle Miguel Merino Pinedo;Miguel Merino Pinedo;Miguel;Merino;-2;Male;-;-;;TRUE
Calle de Serrano Sanz;Serrano Sanz;Serrano;Sanz;0;Male;-;-;;TRUE
Calle Luis Vives;Luis Vives;Luis;Vives;-2;Male;-;-;;TRUE
Puente de los Cantautores;Cantautores;Cantautores;;0;Unknown;-;-;;TRUE
Paseo de San Sebastián;San Sebastián;San;Sebastián;-2;Male;-;-;;TRUE
Paseo de Manuel Azaña;Manuel Azaña;Manuel;Azaña;-2;Male;-;-;;TRUE
Pasillo de entrada Ambulancias a Urgencias Miguel Servet;Pasillo  Ambulancias a Urgencias Miguel Servet;Pasillo;;-2;Unknown;-;-;;TRUE
Plaza de José Luis Sampedro;José Luis Sampedro;José;Luis;-2;Male;-;-;;TRUE
Andador de Isabel Zapata;Andador de Isabel Zapata;Andador;de;2;Female;-;-;https://es.wikipedia.org/wiki/Isabel_Zapata;TRUE
Calle Bruno Solano;Bruno Solano;Bruno;Solano;-2;Male;-;-;;TRUE
Calle Agustín de Quinto;Agustín Quinto;Agustín;Quinto;-2;Male;-;-;;TRUE
Calle de Catania;Catania;Catania;;0;Unknown;-;-;;TRUE
Paseo de Mariano Renovales;Mariano Renovales;Mariano;Renovales;-2;Male;-;-;;TRUE
Puente Blasco del Cacho;Blasco Cacho;Blasco;Cacho;0;Male;-;-;;TRUE
Calle Marina Española;Marina Española;Marina;Española;2;Unknown;-;-;;TRUE
Calle Fray Luis Amigó;Fray Luis Amigó;Fray;Luis;-2;Male;-;-;;TRUE
Calle de Ventura Lacoma;Ventura Lacoma;Ventura;Lacoma;2;Unknown;-;-;;TRUE
Calle La Luz;La Luz;La;Luz;2;Unknown;-;-;;TRUE
Calle de Viva España;Viva España;Viva;España;0;Unknown;-;-;;TRUE
Calle Río Huerva;Calle  Huerva;Calle;;0;Unknown;-;-;;TRUE
Calle de Mario Lasala Valdés;Mario Lasala Valdés;Mario;Lasala;-2;Male;-;-;;TRUE
Calle Rio Huerva;Rio Huerva;Rio;Huerva;-2;Unknown;-;-;;TRUE
Calle de Alfonso X El Sabio;Alfonso X El Sabio;Alfonso;X;-2;Male;-;-;;TRUE
Calle Rodrigo Díaz de Vivar;Rodrigo Díaz Vivar;Rodrigo;Díaz;-2;Male;-;-;;TRUE
Calle de Soria;Soria;Soria;;2;Unknown;-;-;;TRUE
Calle Arzobispo Morcillo;Arzobispo Morcillo;Arzobispo;Morcillo;0;Male;-;-;;TRUE
Avenida de los Bearneses;Bearneses;Bearneses;;0;Unknown;-;-;;TRUE
Calle de la Villa de Calcena;Villa Calcena;Villa;Calcena;2;Unknown;-;-;;TRUE
Calle de José Bueno Gimeno;José Bueno Gimeno;José;Bueno;-2;Male;-;-;;TRUE
Calle de los Jilgueros;Jilgueros;Jilgueros;;0;Unknown;-;-;;TRUE
Calle Julio Cejador Fraúca;Julio Cejador Fraúca;Julio;Cejador;-2;Male;-;-;;TRUE
Paseo de Ruiseñores;Ruiseñores;Ruiseñores;;0;Unknown;-;-;;TRUE
Vía Ramón Pignatelli;Ramón Pignatelli;Ramón;Pignatelli;-2;Male;-;-;;TRUE
Calle de Octavio de Toledo;Octavio de Toledo;Octavio;de;-2;Male;-;-;;TRUE
Calle Cabezo Buenavista;Cabezo Buenavista;Cabezo;Buenavista;0;Unknown;-;-;;TRUE
Puente de Arnal Cavero;Arnal Cavero;Arnal;Cavero;0;Male;-;-;;TRUE
Paseo de Colón;Colón;Colón;;0;Male;-;-;;TRUE
Calle Sarrión;Sarrión;Sarrión;;0;Unknown;-;-;;TRUE
Calle Used;Used;Used;;0;Unknown;-;-;;TRUE
Calle África;África;África;;2;Unknown;-;-;;TRUE
Calle Roger de Lauria;Roger Lauria;Roger;Lauria;-2;Unknown;-;-;;TRUE
Calle de Jaén;Jaén;Jaén;;0;Unknown;-;-;;TRUE
Calle de Málaga;Málaga;Málaga;;0;Unknown;-;-;;TRUE
Calle del Tiro;Tiro;Tiro;;0;Unknown;-;-;;TRUE
Calle Puerto de Palos;Calle  Palos;Calle;;0;Unknown;-;-;;TRUE
Calle José Zorrilla;José Zorrilla;José;Zorrilla;-2;Male;-;-;;TRUE
Calle Cuarte;Cuarte;Cuarte;;0;Unknown;-;-;;TRUE
Calle de Mallén;Mallén;Mallén;;0;Unknown;-;-;;TRUE
Calle del Pinar;Pinar;Pinar;;2;Female;-;-;;TRUE
Calle de Luis Gines Lalana;Luis Gines Lalana;Luis;Gines;-2;Male;-;-;;TRUE
Calle de Épila;Épila;Épila;;0;Unknown;-;-;;TRUE
Calle de Magallón;Magallón;Magallón;;0;Unknown;-;-;;TRUE
Calle del Hogar Cristiano;Hogar Cristiano;Hogar;Cristiano;-2;Unknown;-;-;;TRUE
Pinares de Venecia;Pinares de Venecia;Pinares;de;2;Unknown;-;-;;TRUE
Calle Sarrion;Sarrion;Sarrion;;0;Unknown;-;-;;TRUE
Calle de la Ciudad de Barbastro;Ciudad Barbastro;Ciudad;Barbastro;0;Unknown;-;-;;TRUE
Calle de Pina de Ebro;Pina de Ebro;Pina;de;0;Unknown;-;-;;TRUE
Calle Padre Huarte;Padre Huarte;Padre;Huarte;0;Unknown;-;-;;TRUE
Calle Mesones de Isuela;Mesones Isuela;Mesones;Isuela;0;Unknown;-;-;;TRUE
Calle Biescas;Biescas;Biescas;;0;Unknown;-;-;;TRUE
Calle del Porvenir;Porvenir;Porvenir;;0;Unknown;-;-;;TRUE
Calle Anselmo Gascón de Gotor;Anselmo Gascón Gotor;Anselmo;Gascón;-2;Male;-;-;;TRUE
Calle de Fernando de Antequera;Fernando de Antequera;Fernando;de;-2;Male;-;-;;TRUE
Calle Doctor Alcay;Doctor Alcay;Doctor;Alcay;0;Unknown;-;-;;TRUE
Calle de Santiago Guallar;Santiago Guallar;Santiago;Guallar;-2;Male;-;-;;TRUE
Glorieta Diego Velázquez;Glorieta Diego Velázquez;Glorieta;Diego;-2;Male;-;-;;TRUE
Paseo Cuéllar;Cuéllar;Cuéllar;;0;Unknown;-;-;;TRUE
Calle de Pedro Lapuyade;Pedro Lapuyade;Pedro;Lapuyade;-2;Male;-;-;;TRUE
Calle del Maestro Estremiana;Maestro Estremiana;Maestro;Estremiana;0;Unknown;-;-;;TRUE
Calle de Ramiro II el Monje;Ramiro II el Monje;Ramiro;II;-2;Male;-;-;;TRUE
Calle de Inés de Poitiers;Inés de Poitiers;Inés;de;2;Female;-;-;https://es.wikipedia.org/wiki/In%C3%A9s_de_Poitiers;TRUE
Calle Fray Julián Garás;Fray Julián Garás;Fray;Julián;-2;Male;-;-;;TRUE
Calle Albacete;Albacete;Albacete;;0;Unknown;-;-;;TRUE
Plaza de las Parras;Parras;Parras;;0;Unknown;-;-;;TRUE
Calle Cuenca;Cuenca;Cuenca;;0;Unknown;-;-;;TRUE
Calle de Adoración Ruiz Tapiador;Adoración Ruiz Tapiador;Adoración;Ruiz;2;Male;-;-; ;TRUE
Calle de Monterregado;Monterregado;Monterregado;;0;Unknown;-;-;;TRUE
Puente de San Juan de Dios;San Juan de Dios;San;Juan;-2;Male;-;-;;TRUE
Calle de Venecia;Venecia;Venecia;;2;Unknown;-;-;;TRUE
Calle Jenaro Checa;Jenaro Checa;Jenaro;Checa;-2;Male;-;-;;TRUE
Calle Castellón;Castellón;Castellón;;0;Unknown;-;-;;TRUE
Calle Juan Aguas;Juan Aguas;Juan;Aguas;-2;Male;-;-;;TRUE
Puente de América;América;América;;2;Unknown;-;-;;TRUE
Avenida América;América;América;;2;Unknown;-;-;;TRUE
