calle;calleClean;name;surname;fiabilidad;gender;category;typeofroad;wikipedia
Rua Campo Mourão;Campo Mourão;Campo;Mourão;0;Unknown;-;-;
Rua Luíz Machuca;Luíz Machuca;Luíz;Machuca;-2;Male;-;-;
Rua Raul Poitevin;Raul Poitevin;Raul;Poitevin;-2;Male;-;-;
Rua Hipólito Woichoski;Hipólito Woichoski;Hipólito;Woichoski;-2;Male;-;-;
Rua Severino Gonçalves;Severino Gonçalves;Severino;Gonçalves;-2;Male;-;-;
Conjunto Açucena Rua C;Conjunto Açucena  C;Conjunto;Açucena;2;Female;-;-;
Joaquim Ribeiro de Camargo;Joaquim Ribeiro de Camargo;Joaquim;Ribeiro;-2;Male;-;-;
Rua Jorge Carlos Buczek;Jorge Carlos Buczek;Jorge;Carlos;-2;Male;-;-;
Rua Pedro da Silva;Pedro da Silva;Pedro;da;-2;Male;-;-;
Rua Ivaiporã;Ivaiporã;Ivaiporã;;0;Unknown;-;-;
Rua Leópolis;Leópolis;Leópolis;;0;Unknown;-;-;
Rua Salvador Evangelista;Salvador Evangelista;Salvador;Evangelista;-2;Male;-;-;
Rua Rodolpho Augusto;Rodolpho Augusto;Rodolpho;Augusto;-2;Male;-;-;
Rua Doutor Jonas Salomão Dequech;Doutor Jonas Salomão Dequech;Doutor;Jonas;-2;Male;-;-;
Rua João Moraes;João Moraes;João;Moraes;-2;Male;-;-;
Rua Darci Cordeiro;Darci Cordeiro;Darci;Cordeiro;-2;Male;-;-;
Rua Ladislau Polovey;Ladislau Polovey;Ladislau;Polovey;-2;Male;-;-;
Rua Eurides Gonçalves Saldanha;Eurides Gonçalves Saldanha;Eurides;Gonçalves;2;Male;-;-;
Rua Eugênio da Silva Lopes;Eugênio da Silva Lopes;Eugênio;da;-2;Male;-;-;
Rua Anselmo José Pereira;Anselmo José Pereira;Anselmo;José;-2;Male;-;-;
Rua Décio Dossi;Décio Dossi;Décio;Dossi;-2;Male;-;-;
Rua Dolores da Silva;Dolores da Silva;Dolores;da;2;Female;-;-;
Rua Francisco Ceccon;Francisco Ceccon;Francisco;Ceccon;-2;Male;-;-;
Rua Coronel Hermínio Alves Cabral;Coronel Hermínio Alves Cabral;Coronel;Hermínio;-2;Male;-;-;
Rua Joilson Marcos Alves;Joilson Marcos Alves;Joilson;Marcos;-2;Male;-;-;
Rua Contador João Tezeo;Contador João Tezeo;Contador;João;-2;Male;-;-;
Rua Faustino Jacob Stofella;Faustino Jacob Stofella;Faustino;Jacob;-2;Male;-;-;
Rua Alécio Masson;Alécio Masson;Alécio;Masson;-2;Male;-;-;
Rua Arthur Alberto Schmeiske;Arthur Alberto Schmeiske;Arthur;Alberto;-2;Male;-;-;
Rua Olímpio Gomes de Carvalho;Olímpio Gomes de Carvalho;Olímpio;Gomes;-2;Male;-;-;
Rua Divair Luíz dos Santos;Divair Luíz dos Santos;Divair;Luíz;2;Female;-;-;
Rua José Juliano Ayres;José Juliano Ayres;José;Juliano;-2;Male;-;-;
Rua Ralf Alberto Larsen;Ralf Alberto Larsen;Ralf;Alberto;-2;Male;-;-;
Rua Soldado Alfredo Gonçalves;Soldado Alfredo Gonçalves;Soldado;Alfredo;-2;Male;-;-;
Rua Carlota Volp;Carlota Volp;Carlota;Volp;2;Female;-;-;
Rua João Carlos da Rosa;João Carlos da Rosa;João;Carlos;-2;Male;-;-;
Rua José Noga;José Noga;José;Noga;-2;Male;-;-;
Rua Soldado Jorge Colaco Barros;Soldado Jorge Colaco Barros;Soldado;Jorge;-2;Male;-;-;
Rua Sílvio Heimbecker;Sílvio Heimbecker;Sílvio;Heimbecker;-2;Male;-;-;
Rua Expedicionário Anélio da Luz;Expedicionário Anélio da Luz;Expedicionário;Anélio;-2;Male;-;-;
Rua Soldado Gregório Kislek;Soldado Gregório Kislek;Soldado;Gregório;-2;Male;-;-;
Rua Expedicionário Adir Jorge;Expedicionário Adir Jorge;Expedicionário;Adir;-2;Male;-;-;
Rua Coronel Hugo de Mattos Moura;Coronel Hugo de Mattos Moura;Coronel;Hugo;-2;Male;-;-;
Rua Expedicionário Adão Wojcik;Expedicionário Adão Wojcik;Expedicionário;Adão;-2;Male;-;-;
Rua João Luíz Foerster;João Luíz Foerster;João;Luíz;-2;Male;-;-;
Rua Operário Santo Dias;Operário Santo Dias;Operário;Santo;-2;Male;-;-;
Rua Soldado João José Ramires;Soldado João José Ramires;Soldado;João;-2;Male;-;-;
Rua Leonilda Duarte da Rosa;Leonilda Duarte da Rosa;Leonilda;Duarte;2;Female;-;-;
Travessa Albino Marcolino Antunes;Albino Marcolino Antunes;Albino;Marcolino;-2;Male;-;-;
Rua Expedicionário Estanislau Wojcik;Expedicionário Estanislau Wojcik;Expedicionário;Estanislau;-2;Male;-;-;
Rua Soldado Cipriano Pereira Bueno;Soldado Cipriano Pereira Bueno;Soldado;Cipriano;-2;Male;-;-;
Travessa Laudemeri Rodrigues Apolonio;Laudemeri Rodrigues Apolonio;Laudemeri;Rodrigues;-2;Male;-;-;
Rua Expedicionário Eurides Fernandes do Nascimento;Expedicionário Eurides Fernandes do Nascimento;Expedicionário;Eurides;2;Male;-;-;
Rua Doutor Lauro Gentio Portugal Tavares;Doutor Lauro Gentio Portugal Tavares;Doutor;Lauro;-2;Male;-;-;
Rua Ayrton Leal da Silva;Ayrton Leal da Silva;Ayrton;Leal;-2;Male;-;-;
Rua Rodolfo de Mattia;Rodolfo de Mattia;Rodolfo;de;-2;Male;-;-;
Travessa Armando Carvalho Chaves;Armando Carvalho Chaves;Armando;Carvalho;-2;Male;-;-;
Rua Santinor Pinto da Rocha;Santinor Pinto da Rocha;Santinor;Pinto;-2;Male;-;-;
Rua 8 de Maio;8 de Maio;8;de;-2;Unknown;-;-;
Rua Luciano Salkovski;Luciano Salkovski;Luciano;Salkovski;-2;Male;-;-;
Rua Antônio Honório Corrêa;Antônio Honório Corrêa;Antônio;Honório;-2;Male;-;-;
Rua Expedicionário Antônio Cação;Expedicionário Antônio Cação;Expedicionário;Antônio;-2;Male;-;-;
Rua Soldado Benedito Padilha;Soldado Benedito Padilha;Soldado;Benedito;-2;Male;-;-;
Rua Expedicionário João Protzek;Expedicionário João Protzek;Expedicionário;João;-2;Male;-;-;
Rua Marcelo Forte Maiolino;Marcelo Forte Maiolino;Marcelo;Forte;-2;Male;-;-;
Rua Expedicionário Francisco Alves de Oliveira;Expedicionário Francisco Alves de Oliveira;Expedicionário;Francisco;-2;Male;-;-;
Rua Adalberto Leal da Silva;Adalberto Leal da Silva;Adalberto;Leal;-2;Male;-;-;
Rua Fernando Munhoz de Souza;Fernando Munhoz de Souza;Fernando;Munhoz;-2;Male;-;-;
Rua Expedicionário Gumercindo da Silva;Expedicionário Gumercindo da Silva;Expedicionário;Gumercindo;-2;Male;-;-;
Rua Soldado Miguel Dromboski;Soldado Miguel Dromboski;Soldado;Miguel;-2;Male;-;-;
Rua Marechal Hugo Panasco Alvim;Marechal Hugo Panasco Alvim;Marechal;Hugo;-2;Male;-;-;
Rua Oito de Maio;Oito de Maio;Oito;de;-2;Unknown;-;-;
Travessa Benvinda Camilo Antunes;Benvinda Camilo Antunes;Benvinda;Camilo;2;Female;-;-;
Rua Soldado Francisco Riske;Soldado Francisco Riske;Soldado;Francisco;-2;Male;-;-;
Rua Soldado José Bueno da Silva;Soldado José Bueno da Silva;Soldado;José;-2;Male;-;-;
Rua Major Casemiro Ignácio Mazur;Major Casemiro Ignácio Mazur;Major;Casemiro;-2;Male;-;-;
Rua Irmã Maria Francisca Michel;Irmã Maria Francisca Michel;Irmã;Maria;2;Female;-;-;
Rua Sebastião Zanardini Carneiro;Sebastião Zanardini Carneiro;Sebastião;Zanardini;-2;Male;-;-;
Rua Expedicionário Bruno Estrifica;Expedicionário Bruno Estrifica;Expedicionário;Bruno;-2;Male;-;-;
Travessa Elizabete Charlote Brand;Elizabete Charlote Brand;Elizabete;Charlote;2;Female;-;-;
Rua Odir Susin;Odir Susin;Odir;Susin;-2;Male;-;-;
Rua Olímpio de Paula Xavier;Olímpio de Paula Xavier;Olímpio;de;-2;Male;-;-;
Rua Reskala Snege;Reskala Snege;Reskala;Snege;0;Male;-;-;
Rua Jerônimo Thadeo;Jerônimo Thadeo;Jerônimo;Thadeo;-2;Male;-;-;
Rua Dalcy Silva;Dalcy Silva;Dalcy;Silva;2;Female;-;-;
Rua João Micheletto;João Micheletto;João;Micheletto;-2;Male;-;-;
Rua Ana Jorge de Oliveira Carvalho;Ana Jorge de Oliveira Carvalho;Ana;Jorge;2;Female;-;-;
Travessa Paulo Paiva;Paulo Paiva;Paulo;Paiva;-2;Male;-;-;
Rua Tenente José Mendes Magno;Tenente José Mendes Magno;Tenente;José;-2;Male;-;-;
Rua Ignez de Lourdes Gomes de Macedo;Ignez de Lourdes Gomes de Macedo;Ignez;de;2;Female;-;-;
Rua Aristides Marquezini;Aristides Marquezini;Aristides;Marquezini;2;Female;-;-;
Rua Nova Aurora;Nova Aurora;Nova;Aurora;2;Unknown;-;-;
Rua Francisco Saturnino D Andrade;Francisco Saturnino D Andrade;Francisco;Saturnino;-2;Male;-;-;
Rua Laertes Luíz Foggiato;Laertes Luíz Foggiato;Laertes;Luíz;-2;Male;-;-;
Rua Artistides Marquezini;Artistides Marquezini;Artistides;Marquezini;0;Male;-;-;
Rua Paulo Mass;Paulo Mass;Paulo;Mass;-2;Male;-;-;
Rua Coronel Joaquim Antônio de Azevedo;Coronel Joaquim Antônio de Azevedo;Coronel;Joaquim;-2;Male;-;-;
Rua Doutor José de Almeida Pimpão;Doutor José de Almeida Pimpão;Doutor;José;-2;Male;-;-;
Rua Cidade de Palmas;Cidade de Palmas;Cidade;de;0;Unknown;-;-;
Rua General José Ferreira de Barros;General José Ferreira de Barros;General;José;-2;Male;-;-;
Rua Agenor Antônio Rodrigues;Agenor Antônio Rodrigues;Agenor;Antônio;-2;Male;-;-;
Rua Cidade de Palmitos;Cidade de Palmitos;Cidade;de;0;Unknown;-;-;
Rua Luíz Gurgel do Amaral Valente;Luíz Gurgel do Amaral Valente;Luíz;Gurgel;-2;Male;-;-;
Rua Moreira Sales;Moreira Sales;Moreira;Sales;-2;Male;-;-;
Rua Manoel Cotture;Manoel Cotture;Manoel;Cotture;-2;Male;-;-;
Rua Lupionópolis;Lupionópolis;Lupionópolis;;0;Unknown;-;-;
Rua Benedito Ferreira de Souza;Benedito Ferreira de Souza;Benedito;Ferreira;-2;Male;-;-;
Rua José Vieira de Paula;José Vieira de Paula;José;Vieira;-2;Male;-;-;
Travessa Alexandre Gutierrez Beltrão;Alexandre Gutierrez Beltrão;Alexandre;Gutierrez;-2;Male;-;-;
Rua Coronel Domingos Theodorico de Freitas;Coronel Domingos Theodorico de Freitas;Coronel;Domingos;-2;Male;-;-;
Rua Guilherme Bruschz;Guilherme Bruschz;Guilherme;Bruschz;-2;Male;-;-;
Rua Donato Cracco;Donato Cracco;Donato;Cracco;-2;Male;-;-;
Rua Everly Terezinha Pipcak Luqueta;Everly Terezinha Pipcak Luqueta;Everly;Terezinha;2;Female;-;-;
Travessa Gustavo Germano Brand;Gustavo Germano Brand;Gustavo;Germano;-2;Male;-;-;
Rua Janis Falgatti Roth;Janis Falgatti Roth;Janis;Falgatti;2;Female;-;-;
Rua Tenente Coronel Aviador Alberto Valeixo;Rua Tenente Coronel iador Alberto Valeixo;Rua;Tenente;-2;Male;-;-;
Rua Aarão Lamenha de Siqueira;Aarão Lamenha de Siqueira;Aarão;Lamenha;-2;Male;-;-;
Rua Santana do Itararé;Santana do Itararé;Santana;do;-2;Male;-;-;
Travessa Ludovica Robert;Ludovica Robert;Ludovica;Robert;2;Female;-;-;
Travessa Rafaela Vidal Chagas;Rafaela Vidal Chagas;Rafaela;Vidal;2;Female;-;-;
Rua Escritor Antônio de Alcântara Machado;Escritor Antônio de Alcântara Machado;Escritor;Antônio;-2;Male;-;-;
Travessa Ângelo Golin;Ângelo Golin;Ângelo;Golin;-2;Male;-;-;
Rua Doutor Odarci Antônio Mangi;Doutor Odarci Antônio Mangi;Doutor;Odarci;-2;Male;-;-;
Travessa Bruno Arthur Hanke;Bruno Arthur Hanke;Bruno;Arthur;-2;Male;-;-;
Travessa Adolar Coimbra;Adolar Coimbra;Adolar;Coimbra;-2;Male;-;-;
Travessa Manoel Eugênio Sanzovo Mourão;Manoel Eugênio Sanzovo Mourão;Manoel;Eugênio;-2;Male;-;-;
Rua Professora Luíza Borges Fanini;Professora Luíza Borges Fanini;Professora;Luíza;2;Female;-;-;
Travessa Edemee Dutra Calçado;Edemee Dutra Calçado;Edemee;Dutra;-2;Male;-;-;
Rua Doutor Agostinho Brenner;Doutor Agostinho Brenner;Doutor;Agostinho;-2;Male;-;-;
Travessa Arantes Ferreira;Arantes Ferreira;Arantes;Ferreira;-2;Male;-;-;
Rua Jussara;Jussara;Jussara;;2;Female;-;-;
Rua Cypriano Ribeiro Cid;Cypriano Ribeiro Cid;Cypriano;Ribeiro;-2;Male;-;-;
Rua Desembargador Vatel Gonçalves Pereira;Desembargador Vatel Gonçalves Pereira;Desembargador;Vatel;-2;Male;-;-;
Rua Filósofo Huberto Rohden;Filósofo Huberto Rohden;Filósofo;Huberto;-2;Male;-;-;
Rua Milton Miramir Visinoni;Milton Miramir Visinoni;Milton;Miramir;-2;Male;-;-;
Rua João Krawczyk;João Krawczyk;João;Krawczyk;-2;Male;-;-;
Rua Edgard Cavalcanti de Albuquerque;Edgard Cavalcanti de Albuquerque;Edgard;Cavalcanti;-2;Male;-;-;
Travessa Professor Álvaro J Franca;Professor Álvaro J Franca;Professor;Álvaro;-2;Male;-;-;
Rua Benedito Elias Kubrusly;Benedito Elias Kubrusly;Benedito;Elias;-2;Male;-;-;
Rua Euclides de Mesquita;Euclides de Mesquita;Euclides;de;-2;Male;-;-;
Travessa Nassim Sado;Nassim Sado;Nassim;Sado;-2;Male;-;-;
Rua Francisco Skrock;Francisco Skrock;Francisco;Skrock;-2;Male;-;-;
Rua Manoel Ricardo de Oliveira;Manoel Ricardo de Oliveira;Manoel;Ricardo;-2;Male;-;-;
Rua José Bassa;José Bassa;José;Bassa;-2;Male;-;-;
Rua Cipriano Barata de Almeida;Cipriano Barata de Almeida;Cipriano;Barata;-2;Male;-;-;
Rua Marcolina Caetana Chaves;Marcolina Caetana Chaves;Marcolina;Caetana;2;Female;-;-;
Rua Ministro Flávio Suplicy de Lacerda;Ministro Flávio Suplicy de Lacerda;Ministro;Flávio;-2;Male;-;-;
Rua Floriano Ernani Pesch;Floriano Ernani Pesch;Floriano;Ernani;-2;Male;-;-;
Rua Augusto Soares da Costa;Augusto Soares da Costa;Augusto;Soares;-2;Male;-;-;
Rua Eulivio Pastrê;Eulivio Pastrê;Eulivio;Pastrê;0;Unknown;-;-;
Rua Rosa Leite Anderle;Rosa Leite Anderle;Rosa;Leite;2;Female;-;-;
Rua Professora Woyslava Trzeciak Angelotti;Professora Woyslava Trzeciak Angelotti;Professora;Woyslava;0;Female;-;-;
Rua Alaor Vicente Daros;Alaor Vicente Daros;Alaor;Vicente;-2;Male;-;-;
Rua Mário Gasparin;Mário Gasparin;Mário;Gasparin;-2;Male;-;-;
Rua Elizeu de Souza Mendes;Elizeu de Souza Mendes;Elizeu;de;-2;Male;-;-;
Rua Nova Esperança;Nova Esperança;Nova;Esperança;2;Unknown;-;-;
Rua Desembargador Francisco de Paula Xavier Filho;Desembargador Francisco de Paula Xavier Filho;Desembargador;Francisco;-2;Male;-;-;
Rua Vicente Dionysio;Vicente Dionysio;Vicente;Dionysio;-2;Male;-;-;
Rua Prefeito Samuel Miléo;Prefeito Samuel Miléo;Prefeito;Samuel;-2;Male;-;-;
Rua Janiópolis;Janiópolis;Janiópolis;;0;Unknown;-;-;
Rua Prefeito Samuel Mileo;Prefeito Samuel Mileo;Prefeito;Samuel;-2;Male;-;-;
Rua Joaquim Mendes da Silva;Joaquim Mendes da Silva;Joaquim;Mendes;-2;Male;-;-;
Rua Rubens Doria de Oliveira;Rubens Doria de Oliveira;Rubens;Doria;-2;Male;-;-;
Rua Ana Biscaia de Andrade;Ana Biscaia de Andrade;Ana;Biscaia;2;Female;-;-;
Rua Anita Jonson Zuctanski;Anita Jonson Zuctanski;Anita;Jonson;2;Female;-;-;
Rua Doutor Pedro Darcy de Souza;Doutor Pedro Darcy de Souza;Doutor;Pedro;-2;Male;-;-;
Rua dos Rogacionistas;dos Rogacionistas;dos;Rogacionistas;2;Unknown;-;-;
Rua Pedro Airton Zimmermann;Pedro Airton Zimmermann;Pedro;Airton;-2;Male;-;-;
Rua Cruzeiro do Sul;Cruzeiro do Sul;Cruzeiro;do;0;Unknown;-;-;
Rua Paulina Maria da Luz;Paulina Maria da Luz;Paulina;Maria;2;Female;-;-;
Rua Roberto Plonka;Roberto Plonka;Roberto;Plonka;-2;Male;-;-;
Rua Afonso Bail;Afonso Bail;Afonso;Bail;-2;Male;-;-;
Rua Attílio Silva Fonseca;Attílio Silva Fonseca;Attílio;Silva;-2;Male;-;-;
Rua Desembargador Carlos Pinheiro Guimarães;Desembargador Carlos Pinheiro Guimarães;Desembargador;Carlos;-2;Male;-;-;
Rua Maria Nicolas;Maria Nicolas;Maria;Nicolas;2;Female;-;-;
Travessa Pedro Lazari;Pedro Lazari;Pedro;Lazari;-2;Male;-;-;
Rua Pastor Waldomiro Bileski;Pastor Waldomiro Bileski;Pastor;Waldomiro;-2;Male;-;-;
Rua Engenheiro Edlar Silveira D Ávila;Engenheiro Edlar Silveira D Ávila;Engenheiro;Edlar;2;Male;-;-;
Rua Francisco Jacob Zardo;Francisco Jacob Zardo;Francisco;Jacob;-2;Male;-;-;
Rua Clemente Mendes Ferreira;Clemente Mendes Ferreira;Clemente;Mendes;-2;Male;-;-;
Rua Professor Milton Vianna;Rua Professor Milton nna;Rua;Professor;-2;Male;-;-;
Rua Moysés Gutztein;Moysés Gutztein;Moysés;Gutztein;-2;Male;-;-;
Rua Pedro Claudino da Rocha;Pedro Claudino da Rocha;Pedro;Claudino;-2;Male;-;-;
Rua Donato Gracco;Donato Gracco;Donato;Gracco;-2;Male;-;-;
Rua Delegado Ruy Rebello Vieira;Delegado Ruy Rebello Vieira;Delegado;Ruy;-2;Male;-;-;
Rua Tenente Júlio Jacoboski;Tenente Júlio Jacoboski;Tenente;Júlio;-2;Male;-;-;
Rua Ana Alzira Pereira;Ana Alzira Pereira;Ana;Alzira;2;Female;-;-;
Rua Escritor José Pereira da Graça Aranha;Escritor José Pereira da Graça Aranha;Escritor;José;-2;Male;-;-;
Rua Tancredo Neves;Tancredo Neves;Tancredo;Neves;-2;Male;-;-;
Rua Carlos Amoretty Osório;Carlos Amoretty Osório;Carlos;Amoretty;-2;Male;-;-;
Rua Abram Fruse;Abram Fruse;Abram;Fruse;-2;Male;-;-;
Rua Ângelo Favretto;Ângelo Favretto;Ângelo;Favretto;-2;Male;-;-;
Rua Pedro José de Freitas;Pedro José de Freitas;Pedro;José;-2;Male;-;-;
Travessa Dea Taques de Mesquita;Dea Taques de Mesquita;Dea;Taques;2;Female;-;-;
Rua Zilda Maria Abbage;Zilda Maria Abbage;Zilda;Maria;2;Female;-;-;
Travessa Cláudio Tyszka;Cláudio Tyszka;Cláudio;Tyszka;-2;Male;-;-;
Rua Antônio Simões de Oliveira;Antônio Simões de Oliveira;Antônio;Simões;-2;Male;-;-;
Rua Constantin Frantzeros;Constantin Frantzeros;Constantin;Frantzeros;-2;Male;-;-;
Rua Francisco Kochinski;Francisco Kochinski;Francisco;Kochinski;-2;Male;-;-;
Rua Alvir Teixeira dos Santos;Alvir Teixeira dos Santos;Alvir;Teixeira;-2;Male;-;-;
Rua Astrônomo Omar Khayyam;Astrônomo Omar Khayyam;Astrônomo;Omar;-2;Male;-;-;
Rua Doutor Galeno de Brito;Doutor Galeno de Brito;Doutor;Galeno;-2;Male;-;-;
Rua Miguel Losso;Miguel Losso;Miguel;Losso;-2;Male;-;-;
Travessa Professora Olisa de Toledo Parrilha;Professora Olisa de Toledo Parrilha;Professora;Olisa;2;Female;-;-;
Rua Edenilda Martins Leal;Edenilda Martins Leal;Edenilda;Martins;2;Female;-;-;
Rua Felipe dos Santos Freire;Felipe dos Santos Freire;Felipe;dos;-2;Male;-;-;
Travessa Arnaldo Ferreira de Abreu;Arnaldo Ferreira de Abreu;Arnaldo;Ferreira;-2;Male;-;-;
Rua Jurandir Caldas;Jurandir Caldas;Jurandir;Caldas;-2;Male;-;-;
Rua Kaloré;Kaloré;Kaloré;;0;Unknown;-;-;
Travessa Cipriana Gonçalves dos Santos Cardoso;Cipriana Gonçalves dos Santos Cardoso;Cipriana;Gonçalves;2;Female;-;-;
Rua Desembargador Lauro Fabrício de Mello Pinto;Desembargador Lauro Fabrício de Mello Pinto;Desembargador;Lauro;-2;Male;-;-;
Travessa Gianfranco Bertoni;Gianfranco Bertoni;Gianfranco;Bertoni;-2;Male;-;-;
Rua Cláudio Erbano;Cláudio Erbano;Cláudio;Erbano;-2;Male;-;-;
Rua Eurides Dorigo;Eurides Dorigo;Eurides;Dorigo;2;Female;-;-;
Rua Antônio Schwartz;Antônio Schwartz;Antônio;Schwartz;-2;Male;-;-;
Rua Leonardo Kucek;Leonardo Kucek;Leonardo;Kucek;-2;Male;-;-;
Rua Doutor João Fleury da Rocha;Doutor João Fleury da Rocha;Doutor;João;-2;Male;-;-;
Rua Carlos Augusto Aldenucci;Carlos Augusto Aldenucci;Carlos;Augusto;-2;Male;-;-;
Rua São José de Arimatéia;São José de Arimatéia;São;José;-2;Male;-;-;
Rua Eurides Titon;Eurides Titon;Eurides;Titon;2;Female;-;-;https://pt.wikipedia.org/wiki/Eurides_Titon
Rua Gustavo Prestes Aldenucci;Gustavo Prestes Aldenucci;Gustavo;Prestes;-2;Male;-;-;
Rua Paulo Robl;Paulo Robl;Paulo;Robl;-2;Male;-;-;
Rua Alziro Zanur;Alziro Zanur;Alziro;Zanur;-2;Male;-;-;
Rua Campina Grande do Sul;Campina Grande do Sul;Campina;Grande;0;Unknown;-;-;
Rua Sírius;Sírius;Sírius;;-2;Male;-;-;
Rua Mário Ribeiro Chimelli;Mário Ribeiro Chimelli;Mário;Ribeiro;-2;Male;-;-;
Rua Júpiter;Júpiter;Júpiter;;-2;Male;-;-;
Rua Leonardo Guembaroski;Leonardo Guembaroski;Leonardo;Guembaroski;-2;Male;-;-;
Rua Corbélia;Corbélia;Corbélia;;0;Unknown;-;-;
Rua Cidade de Santa Mariana;Cidade de Santa Mariana;Cidade;de;2;Female;-;-;
Rua Neuza Brizola;Neuza Brizola;Neuza;Brizola;2;Female;-;-;
Rua Cidade de Maravilha;Cidade de Maravilha;Cidade;de;0;Unknown;-;-;
Rua Miguel Oleskowicz;Miguel Oleskowicz;Miguel;Oleskowicz;-2;Male;-;-;
Rua Vênus;Vênus;Vênus;;2;Unknown;-;-;
Rua Roberto Getulio Maggi;Roberto Getulio Maggi;Roberto;Getulio;-2;Male;-;-;
Rua Affonso Jorge Von Trompowski;Affonso Jorge Von Trompowski;Affonso;Jorge;-2;Male;-;-;
Rua Orion;Orion;Orion;;-2;Unknown;-;-;
Rua Trombudo Central;Rua Trombudo;Rua;Trombudo;-2;Male;-;-;
Rua Carlos Roberto Ferreira;Carlos Roberto Ferreira;Carlos;Roberto;-2;Male;-;-;
Rua Cidade Modelo;Cidade Modelo;Cidade;Modelo;0;Unknown;-;-;
Rua Gilberto Tesseroli Padilha;Gilberto Tesseroli Padilha;Gilberto;Tesseroli;-2;Male;-;-;
Acesso Padre Antonio Simonetto;Padre Antonio Simonetto;Padre;Antonio;-2;Male;-;-;
Rua Antônio Razera;Antônio Razera;Antônio;Razera;-2;Male;-;-;
Rua Lira;Lira;Lira;;2;Female;-;-;
Rua Miguel Júlio;Miguel Júlio;Miguel;Júlio;-2;Male;-;-;
Rua do Sol;do Sol;do;Sol;2;Unknown;-;-;
Rua Avelina da Luz da Silva;Rua elina da Luz da Silva;Rua;elina;-2;Male;-;-;
Acesso Marins Zanon;Marins Zanon;Marins;Zanon;-2;Unknown;-;-;
Rua Piraquara;Piraquara;Piraquara;;0;Unknown;-;-;
Rua Silvia Maria Lacerda;Silvia Maria Lacerda;Silvia;Maria;2;Female;-;-;
Rua Coronel Victor Agner Kendrick;Coronel Victor Agner Kendrick;Coronel;Victor;-2;Male;-;-;
Rua Mercúrio;Mercúrio;Mercúrio;;0;Unknown;-;-;
Rua Etelvina Maria da Silveira Coelho;Etelvina Maria da Silveira Coelho;Etelvina;Maria;2;Female;-;-;
Rua José Marques Barros;José Marques Barros;José;Marques;-2;Male;-;-;
Rua Ogeny Pedro Maia;Ogeny Pedro Maia;Ogeny;Pedro;-2;Male;-;-;
Rua Harry Carlos Wekerlin;Harry Carlos Wekerlin;Harry;Carlos;-2;Male;-;-;
Rua Edvald Ribas Borba;Edvald Ribas Borba;Edvald;Ribas;-2;Male;-;-;
Rua Cidade de Saudades;Cidade de Saudades;Cidade;de;0;Unknown;-;-;
Acesso César Eduardo José Araújo de Oliveira;César Eduardo José Araújo de Oliveira;César;Eduardo;-2;Male;-;-;
Rua Helse Maria Marques Pacheco de Carvalho;Helse Maria Marques Pacheco de Carvalho;Helse;Maria;2;Female;-;-;
Rua da Lua;da Lua;da;Lua;-2;Unknown;-;-;
Acesso Aldomir Bremmer;Aldomir Bremmer;Aldomir;Bremmer;-2;Male;-;-;
Rua Plutão;Plutão;Plutão;;0;Unknown;-;-;
Rua Saturno;Saturno;Saturno;;-2;Unknown;-;-;
Avenida Sagitário;Sagitário;Sagitário;;0;Unknown;-;-;
Rua Clevelândia;Clevelândia;Clevelândia;;0;Unknown;-;-;
Rua Cidade de Xaxim;Cidade de Xaxim;Cidade;de;0;Unknown;-;-;
Rua Cidade de Ituporanga;Cidade de Ituporanga;Cidade;de;0;Unknown;-;-;
Rua Rogério Gimenez;Rogério Gimenez;Rogério;Gimenez;-2;Male;-;-;
Rua Pedro Rodrigues de Lima;Pedro Rodrigues de Lima;Pedro;Rodrigues;-2;Male;-;-;
Rua Joaquim de Oliveira Cruz;Joaquim de Oliveira Cruz;Joaquim;de;-2;Male;-;-;
Rua Billy Garmatter;Billy Garmatter;Billy;Garmatter;-2;Male;-;-;
Rua Coronel Custódio Raposo Netto;Coronel Custódio Raposo Netto;Coronel;Custódio;-2;Male;-;-;
Rua José Inácio Xavier;José Inácio Xavier;José;Inácio;-2;Male;-;-;
Rua Balsa Nova;Balsa Nova;Balsa;Nova;2;Unknown;-;-;
Rua Ivo Bisoni;Ivo Bisoni;Ivo;Bisoni;-2;Male;-;-;
Rua Lina Maria Martins Moreira;Lina Maria Martins Moreira;Lina;Maria;2;Female;-;-;
Rua Cauby da Silva Rego;Cauby da Silva Rego;Cauby;da;-2;Male;-;-;
Rua José Braz Gomes;José Braz Gomes;José;Braz;-2;Male;-;-;
Rua Deputado Ulisses Guimarães;Deputado Ulisses Guimarães;Deputado;Ulisses;-2;Male;-;-;
Rua Radialista Paulo César;Radialista Paulo César;Radialista;Paulo;-2;Male;-;-;
Rua Adrianópolis;Adrianópolis;Adrianópolis;;0;Unknown;-;-;
Rua Didio Sampaio;Didio Sampaio;Didio;Sampaio;-2;Male;-;-;
Rua Leonardo Abagge;Leonardo Abagge;Leonardo;Abagge;-2;Male;-;-;
Rua João Lourenço de Paulo;João Lourenço de Paulo;João;Lourenço;-2;Male;-;-;
Rua Abelardo Martins;Abelardo Martins;Abelardo;Martins;-2;Male;-;-;
Rua Paissandu;Paissandu;Paissandu;;0;Unknown;-;-;
Rua Tenente Arailton Vicente Alves;Tenente Arailton Vicente Alves;Tenente;Arailton;-2;Male;-;-;
Rua Paulo Alves de Bastos;Paulo Alves de Bastos;Paulo;Alves;-2;Male;-;-;
